latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,pulau,acq_datetime
-7.43592,138.48833,2026-09-08,N,high,10.39,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.43544,138.49184,2026-09-08,N,nominal,10.39,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.10165,140.54401,2026-09-08,N,nominal,4.93,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.09692,140.5434,2026-09-08,N,nominal,4.26,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.10057,140.54115,2026-09-08,N,nominal,9.25,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.09513,140.54555,2026-09-08,N,nominal,3.81,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.15485,139.61794,2026-09-08,N,nominal,8.08,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.14936,139.54449,2026-09-08,N,nominal,8.22,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.14975,139.54155,2026-09-08,N,nominal,5.92,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.11601,139.57518,2026-09-08,N,nominal,4.03,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.10706,139.30264,2026-09-08,N,nominal,2.95,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.04998,139.49312,2026-09-08,N,nominal,3.41,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.74796,139.19292,2026-09-08,N,high,4.4,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.85357,140.89818,2026-09-08,N,nominal,5.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.83249,140.88274,2026-09-08,N,nominal,13.6,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.8279,140.88213,2026-09-08,N,nominal,13.6,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.0274,139.44307,2026-09-08,N,nominal,5.03,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.70714,140.8154,2026-09-08,N,nominal,8.14,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.70254,140.81479,2026-09-08,N,nominal,8.14,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.70321,140.81003,2026-09-08,N,nominal,11.14,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.65001,140.85522,2026-09-08,N,nominal,8.06,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.61196,140.82812,2026-09-08,N,nominal,3.57,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.54905,140.87637,2026-09-08,N,nominal,7.99,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.5497,140.87173,2026-09-08,N,nominal,7.99,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.54254,140.88966,2026-09-08,N,nominal,6.8,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.54318,140.88504,2026-09-08,N,nominal,4.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.54512,140.87109,2026-09-08,N,nominal,33.55,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-6.74899,139.1951,2026-09-08,N,nominal,2.66,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-6.83188,140.88571,2026-09-08,N,nominal,7.49,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.65415,138.83246,2026-09-08,N,nominal,39.85,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.99047,140.98882,2026-09-08,N,nominal,5.44,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.65458,138.8291,2026-09-08,N,high,93.88,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.03061,140.88312,2026-09-08,N,nominal,3.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.03786,140.73573,2026-09-08,N,nominal,6.83,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.03719,140.74074,2026-09-08,N,nominal,9.96,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.03272,140.88139,2026-09-08,N,nominal,6.74,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.12194,140.36284,2026-09-08,N,nominal,68.68,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.12122,140.36818,2026-09-08,N,nominal,68.68,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.12824,140.35275,2026-09-08,N,nominal,9.71,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.12608,140.36879,2026-09-08,N,nominal,23.92,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.14768,140.35539,2026-09-08,N,nominal,4.86,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.18413,140.16135,2026-09-08,N,nominal,15.44,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.09646,140.79955,2026-09-08,N,nominal,9.36,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.10116,140.80019,2026-09-08,N,nominal,9.36,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.15733,140.46454,2026-09-08,N,nominal,7.28,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.12098,140.72664,2026-09-08,N,nominal,5.4,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.16215,140.46519,2026-09-08,N,nominal,4.45,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.13589,140.7235,2026-09-08,N,nominal,15.55,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.14134,140.71909,2026-09-08,N,nominal,12.93,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.21709,140.17691,2026-09-08,N,high,13.99,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.20301,140.31369,2026-09-08,N,nominal,13.88,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.19107,140.39909,2026-09-08,N,nominal,5.46,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.14608,140.71967,2026-09-08,N,nominal,4.54,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.21928,140.23299,2026-09-08,N,nominal,11.21,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.20789,140.31433,2026-09-08,N,nominal,13.88,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.15579,140.68503,2026-09-08,N,nominal,7.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.22694,140.17824,2026-09-08,N,high,36.65,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.23186,140.17889,2026-09-08,N,nominal,6.38,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.19814,140.45398,2026-09-08,N,nominal,2.86,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.03682,140.73787,2026-09-08,N,nominal,13.91,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.13684,140.72495,2026-09-08,N,nominal,10.35,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.26859,138.14365,2026-09-08,N,nominal,1.61,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.93619,140.62669,2026-09-08,N,nominal,9.43,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.75842,140.92412,2026-09-08,N,nominal,2.93,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.14893,138.18182,2026-09-08,N,nominal,1.94,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.07671,139.10355,2026-09-08,N,nominal,3.6,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.89769,140.47751,2026-09-08,N,nominal,12.86,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.89699,140.4827,2026-09-08,N,nominal,12.86,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.25138,137.85565,2026-09-08,N,nominal,2.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.27025,137.80089,2026-09-08,N,nominal,9.65,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.07481,139.3181,2026-09-08,N,nominal,3.84,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.92127,140.81244,2026-09-08,N,nominal,6.29,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.65327,138.83917,2026-09-08,N,nominal,10.76,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.07439,139.32126,2026-09-08,N,nominal,5.74,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.08003,139.31879,2026-09-08,N,nominal,3.84,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.07961,139.32193,2026-09-08,N,nominal,5.74,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.07875,139.32823,2026-09-08,N,nominal,2.51,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.06448,139.43398,2026-09-08,N,nominal,2.97,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.05308,139.55675,2026-09-08,N,nominal,2.68,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.29286,137.80788,2026-09-08,N,nominal,5.08,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.30025,137.79649,2026-09-08,N,nominal,3.5,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.25488,138.13809,2026-09-08,N,nominal,3.79,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.25438,138.14191,2026-09-08,N,nominal,6.93,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.26054,138.13881,2026-09-08,N,nominal,3.79,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.90338,140.7527,2026-09-08,N,nominal,13.57,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.26569,138.14336,2026-09-08,N,nominal,3.38,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.05267,139.71162,2026-09-08,N,high,4.73,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.93583,140.62418,2026-09-08,N,nominal,9.19,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.97848,140.35492,2026-09-08,N,nominal,7.77,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.93686,140.62163,2026-09-08,N,nominal,5.78,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.97677,140.35701,2026-09-08,N,nominal,6.41,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.82045,140.40604,2026-09-08,N,nominal,12.7,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.14225,140.7205,2026-09-08,N,nominal,10.35,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.20155,140.30891,2026-09-08,N,nominal,7.81,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.34516,140.92841,2026-09-08,N,nominal,11.71,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.34249,140.93082,2026-09-08,N,nominal,6.8,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.34783,140.92653,2026-09-08,N,nominal,6.8,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.38743,140.77466,2026-09-08,N,high,21.16,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.39216,140.77533,2026-09-08,N,nominal,7.65,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.50523,140.55504,2026-09-08,N,nominal,25.85,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.50422,140.55243,2026-09-08,N,nominal,10.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.50353,140.55766,2026-09-08,N,nominal,10.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.52165,140.9933,2026-09-08,N,nominal,3.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.52565,140.99878,2026-09-08,N,nominal,3.4,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.52497,141.00365,2026-09-08,N,nominal,3.4,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.52429,141.0085,2026-09-08,N,nominal,4.28,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.52361,141.0134,2026-09-08,N,nominal,4.28,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.55244,140.84102,2026-09-08,N,nominal,8.69,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.64276,140.61057,2026-09-08,N,nominal,4.36,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.65576,140.62294,2026-09-08,N,nominal,5.54,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.6215,140.90878,2026-09-08,N,nominal,12.94,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.62082,140.91376,2026-09-08,N,nominal,12.94,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.62553,140.91437,2026-09-08,N,nominal,8.94,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.66734,140.8606,2026-09-08,N,nominal,4.94,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.69302,140.92023,2026-09-08,N,nominal,6.72,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.69101,140.93517,2026-09-08,N,nominal,2.67,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.7468,140.94772,2026-09-08,N,nominal,4.79,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.77522,140.91602,2026-09-08,N,nominal,7.7,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.74823,140.95073,2026-09-08,N,nominal,5.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.7764,140.91899,2026-09-08,N,nominal,7.97,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.79462,140.96207,2026-09-08,N,nominal,2.5,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.3768,140.35147,2026-09-08,N,nominal,3.48,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.21879,140.17787,2026-09-08,N,nominal,14.11,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.38271,140.30824,2026-09-08,N,nominal,6.55,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.33888,140.5567,2026-09-08,N,nominal,7.32,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.20084,140.3143,2026-09-08,N,nominal,11.32,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.18955,140.39987,2026-09-08,N,nominal,4.16,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.15169,140.68576,2026-09-08,N,nominal,6.57,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.22372,140.17854,2026-09-08,N,nominal,14.11,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.21648,140.23346,2026-09-08,N,nominal,2.43,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.20571,140.31497,2026-09-08,N,nominal,11.32,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.22138,140.23412,2026-09-08,N,nominal,3.77,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.22864,140.17921,2026-09-08,N,high,25.38,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.15719,140.82449,2026-09-08,N,nominal,3.95,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.32485,140.209,2026-09-08,N,nominal,7.82,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.26479,140.63873,2026-09-08,N,nominal,4.87,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.26407,140.64386,2026-09-08,N,nominal,6.9,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.30926,140.42688,2026-09-08,N,nominal,4.41,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.2641,140.64143,2026-09-08,N,nominal,9.92,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.32648,140.20605,2026-09-08,N,nominal,9.18,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.31177,140.42986,2026-09-08,N,nominal,4.24,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.32861,140.37779,2026-09-08,N,nominal,22.67,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.33491,140.36772,2026-09-08,N,nominal,6.32,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.33419,140.37309,2026-09-08,N,nominal,22.67,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.30645,140.61571,2026-09-08,N,nominal,11.43,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.30576,140.62083,2026-09-08,N,nominal,11.43,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.27832,140.82367,2026-09-08,N,nominal,3.06,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.31672,140.61182,2026-09-08,N,nominal,8.48,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.32151,140.61247,2026-09-08,N,nominal,8.48,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.3651,140.32794,2026-09-08,N,nominal,4.66,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.33124,140.57687,2026-09-08,N,nominal,8.36,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.34102,140.54106,2026-09-08,N,nominal,86.7,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-8.34369,140.55736,2026-09-08,N,nominal,12.5,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.91842,139.33708,2026-09-08,N,nominal,4.83,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-8.9677,141.01614,2026-09-08,N,nominal,3.14,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.9211,138.83591,2026-09-08,N,high,25.86,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.85463,138.15256,2026-09-08,N,high,31.34,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.71485,139.22539,2026-09-08,N,nominal,6.42,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.85415,138.15631,2026-09-08,N,nominal,31.34,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.85512,138.14879,2026-09-08,N,nominal,12.04,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.70963,139.2247,2026-09-08,N,nominal,5.47,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.71004,139.22154,2026-09-08,N,nominal,6.6,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.55272,140.33366,2026-09-08,N,nominal,9.06,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.54789,140.33304,2026-09-08,N,nominal,9.06,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72,139.22121,2026-09-08,N,high,7.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86686,138.16124,2026-09-08,N,high,34.54,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.71957,139.22435,2026-09-08,N,nominal,6.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72024,139.18439,2026-09-08,N,high,7.47,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72044,139.21806,2026-09-08,N,nominal,7.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.73819,139.09087,2026-09-08,N,nominal,4.54,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86173,138.19859,2026-09-08,N,nominal,8.2,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86635,138.16498,2026-09-08,N,nominal,34.54,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.86738,138.15749,2026-09-08,N,nominal,13.33,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86789,138.15372,2026-09-08,N,nominal,13.33,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86124,138.16052,2026-09-08,N,high,34.54,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.71391,139.22679,2026-09-08,N,nominal,6.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.71435,139.22366,2026-09-08,N,nominal,6.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.7196,139.18593,2026-09-08,N,nominal,8.05,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72004,139.18275,2026-09-08,N,nominal,6.57,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.85663,138.19414,2026-09-08,N,nominal,8.05,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.73774,139.09406,2026-09-08,N,nominal,4.54,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86074,138.14954,2026-09-08,N,nominal,12.04,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86025,138.15331,2026-09-08,N,nominal,31.34,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.85977,138.15706,2026-09-08,N,nominal,31.34,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.72983,139.42952,2026-09-08,N,high,12.28,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.92681,137.95198,2026-09-08,N,nominal,3.84,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72468,139.42885,2026-09-08,N,high,12.68,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.73418,139.35826,2026-09-08,N,high,5.92,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.8805,138.21678,2026-09-08,N,high,5.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.73315,139.32668,2026-09-08,N,nominal,1.9,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.88001,138.2205,2026-09-08,N,nominal,5.59,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.8749,138.21605,2026-09-08,N,high,33.55,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.87467,138.17426,2026-09-08,N,nominal,2.32,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.87613,138.16302,2026-09-08,N,nominal,1.72,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86564,138.19969,2026-09-08,N,nominal,7.5,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86905,138.17351,2026-09-08,N,nominal,7.93,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.87101,138.15852,2026-09-08,N,nominal,7.05,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86053,138.19522,2026-09-08,N,high,5.76,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.8649,138.16156,2026-09-08,N,high,19.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86441,138.16528,2026-09-08,N,nominal,19.27,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86538,138.15781,2026-09-08,N,nominal,7.05,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86587,138.15404,2026-09-08,N,nominal,7.05,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.7209,139.2198,2026-09-08,N,high,8.22,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.85928,138.16083,2026-09-08,N,high,45.49,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.61399,140.02383,2026-09-08,N,nominal,5.2,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72007,139.2261,2026-09-08,N,nominal,6.42,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.72048,139.22296,2026-09-08,N,nominal,8.22,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.73728,139.09552,2026-09-08,N,nominal,4.52,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.7377,139.09232,2026-09-08,N,nominal,4.52,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86176,138.15677,2026-09-08,N,nominal,13.33,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.91726,139.33682,2026-09-08,N,nominal,4.1,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.86227,138.15302,2026-09-08,N,nominal,13.33,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.85614,138.15604,2026-09-08,N,high,45.91,D,viirs,Papua,Sedang,Maluku & Papua,2026-09-08 03:49:00
-7.64581,139.14055,2026-09-08,N,nominal,5.56,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
-7.60535,139.3643,2026-09-08,N,nominal,3.29,D,viirs,Papua,Rendah,Maluku & Papua,2026-09-08 03:49:00
