acq_datetime;acq_date;latitude;longitude;frp;frp_band;provinsi;provinsi_id;sensor;satellite;confidence;daynight
2026-08-21 06:10:00;2026-08-21;-1,6871;110,0586;5,19;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,6551;110,2677;5,65;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,6546;110,2713;8,98;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,6585;110,2682;5,65;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1169;113,8098;5,03;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7;110,0196;2,09;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1974;113,3073;3,64;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7327;110,1034;9,49;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1199;113,8142;5,12;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1233;113,8147;5,12;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,6525;110,4206;1,81;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7109;110,0622;2,28;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7143;110,0627;3,93;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,6828;110,2682;14,31;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1064;113,8317;7,49;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,5587;110,8319;8,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,5554;110,8314;8,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8015;110,1766;7,8;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7981;110,1761;7,8;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8047;110,1327;4,42;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,4149;112,4349;4,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7331;110,3304;1,52;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,8525;109,4967;6,2;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,849;109,4962;11,31;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7147;110,3385;41,95;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7152;110,3349;6,03;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7085;110,3448;7,49;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,2941;113,0382;12,4;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6473;110,6765;2,37;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8575;109,3101;25,9;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,858;109,3063;7,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6504;110,6341;2,61;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6654;110,5362;5,53;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,8855;109,6945;5,41;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;0,1774;116,6595;2,47;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,889;109,695;5,41;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7449;110,8948;3,94;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8968;110,1447;20,27;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8427;110,4774;12,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8432;110,4738;12,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8934;110,1442;20,83;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6846;111,4902;11,73;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8393;110,4769;12,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,704;110,5671;7,21;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8398;110,4733;12,16;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7057;110,5781;5,97;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7449;110,343;14,53;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7389;110,2004;3,53;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7405;110,1896;3,62;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7438;110,168;17,46;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7443;110,1643;74,01;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7449;110,1607;74,01;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1196;111,7842;20,9;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,3745;110,1186;7,78;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4124;116,4021;7,61;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,3964;112,7124;7,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7424;110,3823;3,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7168;110,5726;2,63;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4522;112,3035;1,81;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7196;110,5766;4,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,3936;112,7083;26,88;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,397;112,7088;7,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4408;112,4678;5,57;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4129;116,3985;4,99;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8887;109,5592;21,15;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,5048;112,0716;7,29;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,5082;112,0721;3,27;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,4741;112,3176;2,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4692;112,3493;4,86;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;0,1305;116,2696;11,33;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7052;110,5816;4,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7334;110,2364;49,51;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8359;110,4764;5,35;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,1941;114,5605;4,95;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,3619;112,0073;4,42;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6382;110,1965;19,74;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,2221;112,8708;16,28;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6215;110,2158;14,15;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,523;110,8277;7,65;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6181;110,1856;20,72;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,593;110,3267;16,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6142;110,1886;20,72;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6148;110,1851;20,72;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,575;110,4213;5,21;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6114;110,1845;9,12;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,3137;112,0633;5,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,5961;110,5186;11,39;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,3142;112,0599;5,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,344;111,865;6,02;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,3445;111,8615;3,7;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6117;110,1154;1,94;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,3104;112,0628;8,44;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,3109;112,0594;8,44;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;0,4798;117,233;6,73;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,5502;110,4714;2,05;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,5419;110,4809;18,34;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7145;109,3538;2,8;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6265;110,2963;16,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,2672;114,1369;10,52;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,2984;112,4428;9,31;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,317;112,0639;5,79;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,75;110,9062;53,25;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;0,1487;116,6721;4,39;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7472;110,9022;53,25;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8603;110,1575;3,58;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,448;112,831;123,02;Tinggi;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,8884;109,6987;5,41;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,4485;112,8274;123,02;Tinggi;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,444;112,8341;11,27;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,4446;112,8305;123,02;Tinggi;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8398;110,2018;5,09;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,839;110,2011;3,46;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;0,1493;116,6715;3,53;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7947;110,4443;4,14;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7102;110,9066;6,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7113;110,8996;39;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7251;110,8093;8,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,8051;110,2869;5,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7118;110,8962;39;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7085;110,8957;39;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,7217;110,8089;8,11;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6022;110,9044;2,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6027;110,9009;2,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6234;110,7655;4,39;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,2979;112,4464;8,91;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,6702;110,6525;2,85;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,1776;113,863;8,99;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7373;110,2333;49,51;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,9232;110,1584;78,95;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9249;110,1476;3,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,2072;114,828;43,13;Sedang;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,927;110,1108;22,29;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8784;110,1554;3,45;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,923;110,0916;2,25;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,8084;110,8177;3,72;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9026;110,1108;13,47;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9032;110,1072;4,58;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,2694;114,2043;5,75;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,2712;114,1924;3,98;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8913;110,1166;4,5;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,8802;110,1667;3,72;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8819;110,1559;8,75;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,8863;110,1269;18,24;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8757;110,1735;2,44;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8762;110,1698;5,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8768;110,1662;5,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8779;110,159;7,07;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,3072;113,1826;2,59;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,69;110,6807;3,99;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,6296;111,054;2,52;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7318;110,1551;14,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;high;D
2026-08-21 06:10:00;2026-08-21;-1,9204;110,1765;13,12;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7404;110,1675;6,66;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9199;110,1801;7,61;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,9288;110,1444;3,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,3923;112,8084;3,91;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7919;110,1936;4,59;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8013;110,1322;7,34;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7885;110,1931;4,59;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,7371;117,0402;2,38;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,784;110,1998;5,04;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7929;110,1421;3,56;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,79;110,1379;3,56;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7592;110,3173;3,02;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7688;110,2086;6,14;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-0,6762;117,2938;24,88;Sedang;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-0,6768;117,2898;4,99;Rendah;East Kalimantan;Kalimantan Timur;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,766;110,2045;53,46;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,4939;112,6503;5,16;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,4934;112,6538;8,72;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,8895;110,0828;6,19;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9265;110,1144;4,06;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9287;110,1449;4,82;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,9266;110,1589;78,95;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;high;D
2026-08-21 06:10:00;2026-08-21;-1,9238;110,177;13,12;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9244;110,1734;13,12;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,926;110,1625;78,95;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,9283;110,1481;3,84;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,3157;114,1385;2,05;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7409;110,1638;5,01;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7437;110,1458;6,08;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7579;110,0515;25,15;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,1998;113,8349;5,05;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7477;110,1649;74,01;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;high;D
2026-08-21 06:10:00;2026-08-21;-1,201;113,8272;2,07;Rendah;Central Kalimantan;Kalimantan Tengah;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,6843;110,6726;3,05;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7367;110,3286;2,74;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,764;110,1488;44,48;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7646;110,1452;12,2;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7767;110,0655;8,13;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7333;110,3281;2,74;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7606;110,1483;44,48;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7612;110,1447;12,2;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;low;D
2026-08-21 06:10:00;2026-08-21;-1,7396;110,241;14,32;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7402;110,2374;30,87;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7506;110,169;3,35;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7626;110,0894;6,95;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7637;110,0821;18,88;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
2026-08-21 06:10:00;2026-08-21;-1,7483;110,1612;74,01;Sedang;West Kalimantan;Kalimantan Barat;viirs;N;high;D
2026-08-21 06:10:00;2026-08-21;-1,7586;110,0702;12,57;Rendah;West Kalimantan;Kalimantan Barat;viirs;N;nominal;D
